id,time_id,site_id,project_id,account_id,variance,budgeted_cost,actual_cost,created_at,created_by,date,day,day_name,month,year,site_name,region,latitude,longitude,project_name,project_manager,status,start_date,end_date,account_name,account_type,budget_category,cost
911,20250806,11,15,4,Over,198396,112159,2025-08-06 08:00:00,user_49,2025-08-06,6,Wednesday,8,2025,Site 11,South,-35,-8,Project 15,Manager 7,On Hold,2024-02-21,2026-02-20,Account 4,OPEX,Software,92303
214,20250807,17,15,4,Over,41405,66058,2025-08-07 08:00:00,user_4,2025-08-07,7,Thursday,8,2025,Site 17,East,57,-82,Project 15,Manager 7,On Hold,2024-02-21,2026-02-20,Account 4,OPEX,Software,92303
997,20250808,5,2,4,On Budget,18854,21885,2025-08-08 08:00:00,user_87,2025-08-08,8,Friday,8,2025,Site 5,North,-83,-133,Project 2,Manager 6,Completed,2023-12-29,2026-01-30,Account 4,OPEX,Software,92303
67,20250808,20,48,4,Over,168975,59318,2025-08-08 08:00:00,user_85,2025-08-08,8,Friday,8,2025,Site 20,South,-65,14,Project 48,Manager 8,On Hold,2024-01-29,2026-02-22,Account 4,OPEX,Software,92303
991,20250809,16,44,4,Under,119834,141012,2025-08-09 08:00:00,user_87,2025-08-09,9,Saturday,8,2025,Site 16,East,70,136,Project 44,Manager 7,On Hold,2024-01-31,2026-02-23,Account 4,OPEX,Software,92303
1071,20250809,16,44,4,Under,11805,78522,2025-08-09 08:00:00,user_88,2025-08-09,9,Saturday,8,2025,Site 16,East,70,136,Project 44,Manager 7,On Hold,2024-01-31,2026-02-23,Account 4,OPEX,Software,92303
1090,20250810,9,44,4,Under,145083,8696,2025-08-10 08:00:00,user_51,2025-08-10,10,Sunday,8,2025,Site 9,East,-89,-99,Project 44,Manager 7,On Hold,2024-01-31,2026-02-23,Account 4,OPEX,Software,92303
1038,20250811,12,44,4,On Budget,66966,119973,2025-08-11 08:00:00,user_2,2025-08-11,11,Monday,8,2025,Site 12,North,-67,14,Project 44,Manager 7,On Hold,2024-01-31,2026-02-23,Account 4,OPEX,Software,92303
833,20250811,19,32,4,On Budget,161257,125348,2025-08-11 08:00:00,user_72,2025-08-11,11,Monday,8,2025,Site 19,South,-16,-140,Project 32,Manager 6,Completed,2023-12-30,2026-02-24,Account 4,OPEX,Software,92303
116,20250812,10,32,4,Over,66551,144914,2025-08-12 08:00:00,user_50,2025-08-12,12,Tuesday,8,2025,Site 10,West,-3,-38,Project 32,Manager 6,Completed,2023-12-30,2026-02-24,Account 4,OPEX,Software,92303
894,20250813,3,7,4,Under,160969,165383,2025-08-13 08:00:00,user_9,2025-08-13,13,Wednesday,8,2025,Site 3,North,83,99,Project 7,Manager 6,Completed,2023-12-31,2026-02-25,Account 4,OPEX,Software,92303
107,20250813,5,41,4,On Budget,174434,14334,2025-08-13 08:00:00,user_57,2025-08-13,13,Wednesday,8,2025,Site 5,North,-83,-133,Project 41,Manager 4,Active,2024-01-01,2026-02-05,Account 4,OPEX,Software,92303
126,20250814,14,34,4,On Budget,21661,128845,2025-08-14 08:00:00,user_100,2025-08-14,14,Thursday,8,2025,Site 14,East,-79,55,Project 34,Manager 6,Active,2024-01-01,2026-02-07,Account 4,OPEX,Software,92303
909,20250814,16,33,4,Over,66682,193111,2025-08-14 08:00:00,user_76,2025-08-14,14,Thursday,8,2025,Site 16,East,70,136,Project 33,Manager 2,Active,2024-02-07,2026-03-01,Account 4,OPEX,Software,92303
1141,20250815,14,8,4,Under,154884,79914,2025-08-15 08:00:00,user_67,2025-08-15,15,Friday,8,2025,Site 14,East,-79,55,Project 8,Manager 4,On Hold,2023-12-19,2026-01-17,Account 4,OPEX,Software,92303
730,20250816,18,37,30,On Budget,45557,28716,2025-08-16 08:00:00,user_59,2025-08-16,16,Saturday,8,2025,Site 18,North,-79,158,Project 37,Manager 6,Active,2024-03-01,2025-12-04,Account 30,CAPEX,Software,16129
268,20250816,16,21,30,Over,6790,72363,2025-08-16 08:00:00,user_31,2025-08-16,16,Saturday,8,2025,Site 16,East,70,136,Project 21,Manager 3,On Hold,2023-12-21,2026-02-10,Account 30,CAPEX,Software,16129
220,20250817,6,21,30,On Budget,64105,94707,2025-08-17 08:00:00,user_37,2025-08-17,17,Sunday,8,2025,Site 6,South,-31,78,Project 21,Manager 3,On Hold,2023-12-21,2026-02-10,Account 30,CAPEX,Software,16129
197,20250818,2,21,30,Under,140104,108392,2025-08-18 08:00:00,user_61,2025-08-18,18,Monday,8,2025,Site 2,South,-33,-109,Project 21,Manager 3,On Hold,2023-12-21,2026-02-10,Account 30,CAPEX,Software,16129
746,20250818,15,3,30,Over,57346,183662,2025-08-18 08:00:00,user_20,2025-08-18,18,Monday,8,2025,Site 15,North,6,-140,Project 3,Manager 2,On Hold,2024-01-14,2026-02-11,Account 30,CAPEX,Software,16129
399,20250819,7,3,30,Over,109326,136804,2025-08-19 08:00:00,user_81,2025-08-19,19,Tuesday,8,2025,Site 7,North,53,-79,Project 3,Manager 2,On Hold,2024-01-14,2026-02-11,Account 30,CAPEX,Software,16129
299,20250820,11,20,30,Over,60524,53813,2025-08-20 08:00:00,user_96,2025-08-20,20,Wednesday,8,2025,Site 11,South,-35,-8,Project 20,Manager 1,On Hold,2023-12-06,2026-01-24,Account 30,CAPEX,Software,16129
972,20250820,14,22,30,Over,31848,61114,2025-08-20 08:00:00,user_65,2025-08-20,20,Wednesday,8,2025,Site 14,East,-79,55,Project 22,Manager 9,On Hold,2023-12-06,2026-02-14,Account 30,CAPEX,Software,16129
1089,20250821,9,22,30,Over,60330,52519,2025-08-21 08:00:00,user_96,2025-08-21,21,Thursday,8,2025,Site 9,East,-89,-99,Project 22,Manager 9,On Hold,2023-12-06,2026-02-14,Account 30,CAPEX,Software,16129
286,20250821,9,13,30,On Budget,34581,12445,2025-08-21 08:00:00,user_54,2025-08-21,21,Thursday,8,2025,Site 9,East,-89,-99,Project 13,Manager 3,On Hold,2024-02-17,2026-02-14,Account 30,CAPEX,Software,16129
577,20250822,11,25,30,Over,106155,71263,2025-08-22 08:00:00,user_93,2025-08-22,22,Friday,8,2025,Site 11,South,-35,-8,Project 25,Manager 1,Active,2023-12-22,2026-02-16,Account 30,CAPEX,Software,16129
892,20250823,1,31,30,On Budget,17006,67617,2025-08-23 08:00:00,user_17,2025-08-23,23,Saturday,8,2025,Site 1,North,-84,-40,Project 31,Manager 4,On Hold,2023-12-08,2026-01-25,Account 30,CAPEX,Software,16129
826,20250823,6,45,30,On Budget,91593,89134,2025-08-23 08:00:00,user_63,2025-08-23,23,Saturday,8,2025,Site 6,South,-31,78,Project 45,Manager 4,Active,2024-01-17,2026-02-17,Account 30,CAPEX,Software,16129
1037,20250824,2,45,30,On Budget,67829,70317,2025-08-24 08:00:00,user_50,2025-08-24,24,Sunday,8,2025,Site 2,South,-33,-109,Project 45,Manager 4,Active,2024-01-17,2026-02-17,Account 30,CAPEX,Software,16129
657,20250825,6,49,30,On Budget,78470,108301,2025-08-25 08:00:00,user_97,2025-08-25,25,Monday,8,2025,Site 6,South,-31,78,Project 49,Manager 9,Active,2023-12-24,2026-01-26,Account 30,CAPEX,Software,16129
587,20250825,10,49,30,Under,104985,107576,2025-08-25 08:00:00,user_4,2025-08-25,25,Monday,8,2025,Site 10,West,-3,-38,Project 49,Manager 9,Active,2023-12-24,2026-01-26,Account 30,CAPEX,Software,16129
718,20250826,3,1,30,Over,176900,132819,2025-08-26 08:00:00,user_60,2025-08-26,26,Tuesday,8,2025,Site 3,North,83,99,Project 1,Manager 5,Completed,2023-12-12,2026-02-18,Account 30,CAPEX,Software,16129
848,20250827,9,27,30,On Budget,156087,100198,2025-08-27 08:00:00,user_5,2025-08-27,27,Wednesday,8,2025,Site 9,East,-89,-99,Project 27,Manager 2,Active,2023-12-12,2026-02-19,Account 30,CAPEX,Software,16129
958,20250827,11,5,30,On Budget,103506,27186,2025-08-27 08:00:00,user_53,2025-08-27,27,Wednesday,8,2025,Site 11,South,-35,-8,Project 5,Manager 5,On Hold,2023-12-13,2026-01-28,Account 30,CAPEX,Software,16129
275,20250828,12,5,30,On Budget,34414,20189,2025-08-28 08:00:00,user_65,2025-08-28,28,Thursday,8,2025,Site 12,North,-67,14,Project 5,Manager 5,On Hold,2023-12-13,2026-01-28,Account 30,CAPEX,Software,16129
586,20250828,3,23,30,On Budget,32822,79978,2025-08-28 08:00:00,user_78,2025-08-28,28,Thursday,8,2025,Site 3,North,83,99,Project 23,Manager 6,Active,2024-01-21,2025-12-15,Account 30,CAPEX,Software,16129
439,20250829,16,23,30,On Budget,136699,88306,2025-08-29 08:00:00,user_35,2025-08-29,29,Friday,8,2025,Site 16,East,70,136,Project 23,Manager 6,Active,2024-01-21,2025-12-15,Account 30,CAPEX,Software,16129
462,20250830,18,47,30,On Budget,146590,73537,2025-08-30 08:00:00,user_37,2025-08-30,30,Saturday,8,2025,Site 18,North,-79,158,Project 47,Manager 5,Completed,2023-12-25,2025-12-17,Account 30,CAPEX,Software,16129
891,20250830,19,15,30,Over,14667,196796,2025-08-30 08:00:00,user_63,2025-08-30,30,Saturday,8,2025,Site 19,South,-16,-140,Project 15,Manager 7,On Hold,2024-02-21,2026-02-20,Account 30,CAPEX,Software,16129
1083,20250831,14,6,30,Under,83746,42956,2025-08-31 08:00:00,user_88,2025-08-31,31,Sunday,8,2025,Site 14,East,-79,55,Project 6,Manager 6,Active,2023-12-27,2026-01-30,Account 30,CAPEX,Software,16129
700,20250901,2,48,30,On Budget,141557,36018,2025-09-01 08:00:00,user_62,2025-09-01,1,Monday,9,2025,Site 2,South,-33,-109,Project 48,Manager 8,On Hold,2024-01-29,2026-02-22,Account 30,CAPEX,Software,16129
1055,20250901,20,29,30,Over,101898,156804,2025-09-01 08:00:00,user_83,2025-09-01,1,Monday,9,2025,Site 20,South,-65,14,Project 29,Manager 9,Active,2023-12-29,2026-01-13,Account 30,CAPEX,Software,16129
164,20250902,2,29,30,On Budget,175875,53345,2025-09-02 08:00:00,user_78,2025-09-02,2,Tuesday,9,2025,Site 2,South,-33,-109,Project 29,Manager 9,Active,2023-12-29,2026-01-13,Account 30,CAPEX,Software,16129
319,20250903,3,44,30,Under,147352,151720,2025-09-03 08:00:00,user_5,2025-09-03,3,Wednesday,9,2025,Site 3,North,83,99,Project 44,Manager 7,On Hold,2024-01-31,2026-02-23,Account 30,CAPEX,Software,16129
1061,20250903,17,32,30,Under,127705,38581,2025-09-03 08:00:00,user_41,2025-09-03,3,Wednesday,9,2025,Site 17,East,57,-82,Project 32,Manager 6,Completed,2023-12-30,2026-02-24,Account 30,CAPEX,Software,16129
85,20250904,5,32,30,On Budget,81509,137397,2025-09-04 08:00:00,user_54,2025-09-04,4,Thursday,9,2025,Site 5,North,-83,-133,Project 32,Manager 6,Completed,2023-12-30,2026-02-24,Account 30,CAPEX,Software,16129
571,20250904,2,50,30,On Budget,166378,177510,2025-09-04 08:00:00,user_63,2025-09-04,4,Thursday,9,2025,Site 2,South,-33,-109,Project 50,Manager 3,Completed,2024-02-03,2026-02-04,Account 30,CAPEX,Software,16129
552,20250905,2,36,30,Under,158385,130597,2025-09-05 08:00:00,user_100,2025-09-05,5,Friday,9,2025,Site 2,South,-33,-109,Project 36,Manager 1,Active,2024-02-04,2026-02-26,Account 30,CAPEX,Software,16129
253,20250906,12,36,30,On Budget,76685,79442,2025-09-06 08:00:00,user_74,2025-09-06,6,Saturday,9,2025,Site 12,North,-67,14,Project 36,Manager 1,Active,2024-02-04,2026-02-26,Account 30,CAPEX,Software,16129
15,20250906,1,34,30,On Budget,185055,192594,2025-09-06 08:00:00,user_26,2025-09-06,6,Saturday,9,2025,Site 1,North,-84,-40,Project 34,Manager 6,Active,2024-01-01,2026-02-07,Account 30,CAPEX,Software,16129
609,20250907,7,34,30,Under,106736,127122,2025-09-07 08:00:00,user_6,2025-09-07,7,Sunday,9,2025,Site 7,North,53,-79,Project 34,Manager 6,Active,2024-01-01,2026-02-07,Account 30,CAPEX,Software,16129
219,20250908,14,33,30,Over,37548,139817,2025-09-08 08:00:00,user_39,2025-09-08,8,Monday,9,2025,Site 14,East,-79,55,Project 33,Manager 2,Active,2024-02-07,2026-03-01,Account 30,CAPEX,Software,16129
382,20250908,1,8,30,Over,120680,123673,2025-09-08 08:00:00,user_55,2025-09-08,8,Monday,9,2025,Site 1,North,-84,-40,Project 8,Manager 4,On Hold,2023-12-19,2026-01-17,Account 30,CAPEX,Software,16129
756,20250909,2,16,30,On Budget,84934,91443,2025-09-09 08:00:00,user_51,2025-09-09,9,Tuesday,9,2025,Site 2,South,-33,-109,Project 16,Manager 7,On Hold,2024-01-03,2026-02-09,Account 30,CAPEX,Software,16129
215,20250910,18,37,12,Under,149610,38018,2025-09-10 08:00:00,user_12,2025-09-10,10,Wednesday,9,2025,Site 18,North,-79,158,Project 37,Manager 6,Active,2024-03-01,2025-12-04,Account 12,CAPEX,Hardware,31828
849,20250910,16,46,12,Over,157113,130230,2025-09-10 08:00:00,user_19,2025-09-10,10,Wednesday,9,2025,Site 16,East,70,136,Project 46,Manager 8,Active,2024-01-12,2026-01-23,Account 12,CAPEX,Hardware,31828
563,20250911,18,3,12,Under,31864,165509,2025-09-11 08:00:00,user_95,2025-09-11,11,Thursday,9,2025,Site 18,North,-79,158,Project 3,Manager 2,On Hold,2024-01-14,2026-02-11,Account 12,CAPEX,Hardware,31828
1086,20250911,19,17,12,Under,158503,25435,2025-09-11 08:00:00,user_3,2025-09-11,11,Thursday,9,2025,Site 19,South,-16,-140,Project 17,Manager 5,On Hold,2024-02-14,2026-02-12,Account 12,CAPEX,Hardware,31828
669,20250912,11,17,12,Under,151892,150143,2025-09-12 08:00:00,user_45,2025-09-12,12,Friday,9,2025,Site 11,South,-35,-8,Project 17,Manager 5,On Hold,2024-02-14,2026-02-12,Account 12,CAPEX,Hardware,31828
1109,20250913,12,17,12,On Budget,46577,49800,2025-09-13 08:00:00,user_5,2025-09-13,13,Saturday,9,2025,Site 12,North,-67,14,Project 17,Manager 5,On Hold,2024-02-14,2026-02-12,Account 12,CAPEX,Hardware,31828
6,20250913,2,20,12,Over,98797,59070,2025-09-13 08:00:00,user_32,2025-09-13,13,Saturday,9,2025,Site 2,South,-33,-109,Project 20,Manager 1,On Hold,2023-12-06,2026-01-24,Account 12,CAPEX,Hardware,31828
545,20250914,15,22,12,Over,63436,123133,2025-09-14 08:00:00,user_72,2025-09-14,14,Sunday,9,2025,Site 15,North,6,-140,Project 22,Manager 9,On Hold,2023-12-06,2026-02-14,Account 12,CAPEX,Hardware,31828
701,20250915,10,13,12,Over,179770,61091,2025-09-15 08:00:00,user_31,2025-09-15,15,Monday,9,2025,Site 10,West,-3,-38,Project 13,Manager 3,On Hold,2024-02-17,2026-02-14,Account 12,CAPEX,Hardware,31828
744,20250915,14,28,12,Under,54935,88079,2025-09-15 08:00:00,user_77,2025-09-15,15,Monday,9,2025,Site 14,East,-79,55,Project 28,Manager 9,Active,2023-12-07,2026-02-15,Account 12,CAPEX,Hardware,31828
280,20250916,2,28,12,On Budget,21714,145862,2025-09-16 08:00:00,user_9,2025-09-16,16,Tuesday,9,2025,Site 2,South,-33,-109,Project 28,Manager 9,Active,2023-12-07,2026-02-15,Account 12,CAPEX,Hardware,31828
457,20250917,16,25,12,On Budget,103395,30588,2025-09-17 08:00:00,user_74,2025-09-17,17,Wednesday,9,2025,Site 16,East,70,136,Project 25,Manager 1,Active,2023-12-22,2026-02-16,Account 12,CAPEX,Hardware,31828
656,20250917,2,31,12,On Budget,87684,133064,2025-09-17 08:00:00,user_36,2025-09-17,17,Wednesday,9,2025,Site 2,South,-33,-109,Project 31,Manager 4,On Hold,2023-12-08,2026-01-25,Account 12,CAPEX,Hardware,31828
538,20250918,8,31,12,On Budget,182286,172140,2025-09-18 08:00:00,user_20,2025-09-18,18,Thursday,9,2025,Site 8,West,-34,49,Project 31,Manager 4,On Hold,2023-12-08,2026-01-25,Account 12,CAPEX,Hardware,31828
10,20250918,7,30,12,Under,64662,62438,2025-09-18 08:00:00,user_85,2025-09-18,18,Thursday,9,2025,Site 7,North,53,-79,Project 30,Manager 10,Completed,2024-01-15,2026-01-04,Account 12,CAPEX,Hardware,31828
975,20250919,10,45,12,Over,120851,160670,2025-09-19 08:00:00,user_98,2025-09-19,19,Friday,9,2025,Site 10,West,-3,-38,Project 45,Manager 4,Active,2024-01-17,2026-02-17,Account 12,CAPEX,Hardware,31828
40,20250920,18,4,12,Over,175431,21987,2025-09-20 08:00:00,user_6,2025-09-20,20,Saturday,9,2025,Site 18,North,-79,158,Project 4,Manager 4,Active,2023-12-08,2026-02-18,Account 12,CAPEX,Hardware,31828
705,20250920,2,4,12,On Budget,45348,187848,2025-09-20 08:00:00,user_14,2025-09-20,20,Saturday,9,2025,Site 2,South,-33,-109,Project 4,Manager 4,Active,2023-12-08,2026-02-18,Account 12,CAPEX,Hardware,31828
435,20250921,14,12,12,Over,54060,76084,2025-09-21 08:00:00,user_58,2025-09-21,21,Sunday,9,2025,Site 14,East,-79,55,Project 12,Manager 10,Completed,2023-12-10,2026-01-26,Account 12,CAPEX,Hardware,31828
190,20250922,1,40,12,Over,154596,113200,2025-09-22 08:00:00,user_86,2025-09-22,22,Monday,9,2025,Site 1,North,-84,-40,Project 40,Manager 8,Active,2023-12-11,2025-12-14,Account 12,CAPEX,Hardware,31828
823,20250922,15,40,12,Under,92118,55943,2025-09-22 08:00:00,user_69,2025-09-22,22,Monday,9,2025,Site 15,North,6,-140,Project 40,Manager 8,Active,2023-12-11,2025-12-14,Account 12,CAPEX,Hardware,31828
1009,20250923,12,27,12,Over,178340,68023,2025-09-23 08:00:00,user_31,2025-09-23,23,Tuesday,9,2025,Site 12,North,-67,14,Project 27,Manager 2,Active,2023-12-12,2026-02-19,Account 12,CAPEX,Hardware,31828
955,20250924,10,23,12,Under,121805,151071,2025-09-24 08:00:00,user_28,2025-09-24,24,Wednesday,9,2025,Site 10,West,-3,-38,Project 23,Manager 6,Active,2024-01-21,2025-12-15,Account 12,CAPEX,Hardware,31828
1133,20250924,20,15,12,Under,79589,178829,2025-09-24 08:00:00,user_87,2025-09-24,24,Wednesday,9,2025,Site 20,South,-65,14,Project 15,Manager 7,On Hold,2024-02-21,2026-02-20,Account 12,CAPEX,Hardware,31828
638,20250925,9,15,12,Over,164653,13897,2025-09-25 08:00:00,user_52,2025-09-25,25,Thursday,9,2025,Site 9,East,-89,-99,Project 15,Manager 7,On Hold,2024-02-21,2026-02-20,Account 12,CAPEX,Hardware,31828
709,20250925,6,35,12,Under,196994,126786,2025-09-25 08:00:00,user_77,2025-09-25,25,Thursday,9,2025,Site 6,South,-31,78,Project 35,Manager 10,Active,2024-01-23,2026-02-21,Account 12,CAPEX,Hardware,31828
418,20250926,8,35,12,On Budget,186786,6515,2025-09-26 08:00:00,user_1,2025-09-26,26,Friday,9,2025,Site 8,West,-34,49,Project 35,Manager 10,Active,2024-01-23,2026-02-21,Account 12,CAPEX,Hardware,31828
120,20250927,18,42,12,Over,109369,76320,2025-09-27 08:00:00,user_16,2025-09-27,27,Saturday,9,2025,Site 18,North,-79,158,Project 42,Manager 6,Completed,2023-12-14,2026-01-29,Account 12,CAPEX,Hardware,31828
907,20250927,2,42,12,Under,59942,117946,2025-09-27 08:00:00,user_43,2025-09-27,27,Saturday,9,2025,Site 2,South,-33,-109,Project 42,Manager 6,Completed,2023-12-14,2026-01-29,Account 12,CAPEX,Hardware,31828
330,20250928,1,6,12,On Budget,29396,160480,2025-09-28 08:00:00,user_42,2025-09-28,28,Sunday,9,2025,Site 1,North,-84,-40,Project 6,Manager 6,Active,2023-12-27,2026-01-30,Account 12,CAPEX,Hardware,31828
757,20250929,6,2,12,On Budget,97251,97160,2025-09-29 08:00:00,user_39,2025-09-29,29,Monday,9,2025,Site 6,South,-31,78,Project 2,Manager 6,Completed,2023-12-29,2026-01-30,Account 12,CAPEX,Hardware,31828
1018,20250929,14,14,12,Over,175796,83127,2025-09-29 08:00:00,user_39,2025-09-29,29,Monday,9,2025,Site 14,East,-79,55,Project 14,Manager 1,Active,2023-12-15,2026-01-10,Account 12,CAPEX,Hardware,31828
339,20250930,9,26,12,Over,152810,56376,2025-09-30 08:00:00,user_70,2025-09-30,30,Tuesday,9,2025,Site 9,East,-89,-99,Project 26,Manager 4,Active,2023-12-17,2026-01-31,Account 12,CAPEX,Hardware,31828
1063,20251001,9,48,12,Under,79167,73000,2025-10-01 08:00:00,user_98,2025-10-01,1,Wednesday,10,2025,Site 9,East,-89,-99,Project 48,Manager 8,On Hold,2024-01-29,2026-02-22,Account 12,CAPEX,Hardware,31828
1120,20251001,17,44,12,Over,121019,42164,2025-10-01 08:00:00,user_92,2025-10-01,1,Wednesday,10,2025,Site 17,East,57,-82,Project 44,Manager 7,On Hold,2024-01-31,2026-02-23,Account 12,CAPEX,Hardware,31828
167,20251002,6,24,12,Under,106558,111156,2025-10-02 08:00:00,user_87,2025-10-02,2,Thursday,10,2025,Site 6,South,-31,78,Project 24,Manager 1,On Hold,2023-12-18,2026-02-23,Account 12,CAPEX,Hardware,31828
191,20251002,3,34,12,Over,142903,146627,2025-10-02 08:00:00,user_65,2025-10-02,2,Thursday,10,2025,Site 3,North,83,99,Project 34,Manager 6,Active,2024-01-01,2026-02-07,Account 12,CAPEX,Hardware,31828
670,20251003,14,8,12,On Budget,163748,56155,2025-10-03 08:00:00,user_74,2025-10-03,3,Friday,10,2025,Site 14,East,-79,55,Project 8,Manager 4,On Hold,2023-12-19,2026-01-17,Account 12,CAPEX,Hardware,31828
517,20251004,6,8,12,On Budget,175535,13794,2025-10-04 08:00:00,user_82,2025-10-04,4,Saturday,10,2025,Site 6,South,-31,78,Project 8,Manager 4,On Hold,2023-12-19,2026-01-17,Account 12,CAPEX,Hardware,31828
454,20251004,3,16,12,Under,49010,170772,2025-10-04 08:00:00,user_91,2025-10-04,4,Saturday,10,2025,Site 3,North,83,99,Project 16,Manager 7,On Hold,2024-01-03,2026-02-09,Account 12,CAPEX,Hardware,31828
321,20251005,6,37,8,On Budget,107015,181480,2025-10-05 08:00:00,user_43,2025-10-05,5,Sunday,10,2025,Site 6,South,-31,78,Project 37,Manager 6,Active,2024-03-01,2025-12-04,Account 8,CAPEX,Infrastructure,77569
23,20251006,1,3,8,Under,165241,205454,2025-10-06 08:00:00,user_59,2025-10-06,6,Monday,10,2025,Site 1,North,-84,-40,Project 3,Manager 2,On Hold,2024-01-14,2026-02-11,Account 8,CAPEX,Infrastructure,77569
166,20251006,6,3,8,On Budget,119755,119191,2025-10-06 08:00:00,user_67,2025-10-06,6,Monday,10,2025,Site 6,South,-31,78,Project 3,Manager 2,On Hold,2024-01-14,2026-02-11,Account 8,CAPEX,Infrastructure,77569
318,20251007,17,3,8,Over,186479,152579,2025-10-07 08:00:00,user_35,2025-10-07,7,Tuesday,10,2025,Site 17,East,57,-82,Project 3,Manager 2,On Hold,2024-01-14,2026-02-11,Account 8,CAPEX,Infrastructure,77569
615,20251008,4,43,8,Under,91566,192810,2025-10-08 08:00:00,user_62,2025-10-08,8,Wednesday,10,2025,Site 4,North,61,36,Project 43,Manager 1,On Hold,2023-12-05,2025-12-31,Account 8,CAPEX,Infrastructure,77569
729,20251008,1,20,8,Over,87550,9688,2025-10-08 08:00:00,user_71,2025-10-08,8,Wednesday,10,2025,Site 1,North,-84,-40,Project 20,Manager 1,On Hold,2023-12-06,2026-01-24,Account 8,CAPEX,Infrastructure,77569
525,20251009,16,22,8,Over,8342,180064,2025-10-09 08:00:00,user_15,2025-10-09,9,Thursday,10,2025,Site 16,East,70,136,Project 22,Manager 9,On Hold,2023-12-06,2026-02-14,Account 8,CAPEX,Infrastructure,77569
305,20251009,7,22,8,Under,154366,68416,2025-10-09 08:00:00,user_71,2025-10-09,9,Thursday,10,2025,Site 7,North,53,-79,Project 22,Manager 9,On Hold,2023-12-06,2026-02-14,Account 8,CAPEX,Infrastructure,77569
1148,20251010,14,25,8,Under,93866,145818,2025-10-10 08:00:00,user_86,2025-10-10,10,Friday,10,2025,Site 14,East,-79,55,Project 25,Manager 1,Active,2023-12-22,2026-02-16,Account 8,CAPEX,Infrastructure,77569
294,20251011,18,31,8,Over,83836,189487,2025-10-11 08:00:00,user_60,2025-10-11,11,Saturday,10,2025,Site 18,North,-79,158,Project 31,Manager 4,On Hold,2023-12-08,2026-01-25,Account 8,CAPEX,Infrastructure,77569
825,20251011,15,31,8,Over,42675,165727,2025-10-11 08:00:00,user_47,2025-10-11,11,Saturday,10,2025,Site 15,North,6,-140,Project 31,Manager 4,On Hold,2023-12-08,2026-01-25,Account 8,CAPEX,Infrastructure,77569
226,20251012,10,31,8,On Budget,111454,81970,2025-10-12 08:00:00,user_10,2025-10-12,12,Sunday,10,2025,Site 10,West,-3,-38,Project 31,Manager 4,On Hold,2023-12-08,2026-01-25,Account 8,CAPEX,Infrastructure,77569
832,20251013,18,45,8,Over,178699,179532,2025-10-13 08:00:00,user_95,2025-10-13,13,Monday,10,2025,Site 18,North,-79,158,Project 45,Manager 4,Active,2024-01-17,2026-02-17,Account 8,CAPEX,Infrastructure,77569
270,20251013,12,45,8,Over,180056,34991,2025-10-13 08:00:00,user_40,2025-10-13,13,Monday,10,2025,Site 12,North,-67,14,Project 45,Manager 4,Active,2024-01-17,2026-02-17,Account 8,CAPEX,Infrastructure,77569
55,20251014,13,45,8,Under,179053,156451,2025-10-14 08:00:00,user_61,2025-10-14,14,Tuesday,10,2025,Site 13,North,1,-4,Project 45,Manager 4,Active,2024-01-17,2026-02-17,Account 8,CAPEX,Infrastructure,77569
414,20251014,2,12,8,On Budget,17039,109100,2025-10-14 08:00:00,user_60,2025-10-14,14,Tuesday,10,2025,Site 2,South,-33,-109,Project 12,Manager 10,Completed,2023-12-10,2026-01-26,Account 8,CAPEX,Infrastructure,77569
272,20251015,12,40,8,Over,40014,129352,2025-10-15 08:00:00,user_59,2025-10-15,15,Wednesday,10,2025,Site 12,North,-67,14,Project 40,Manager 8,Active,2023-12-11,2025-12-14,Account 8,CAPEX,Infrastructure,77569
870,20251016,15,23,8,On Budget,79264,70033,2025-10-16 08:00:00,user_5,2025-10-16,16,Thursday,10,2025,Site 15,North,6,-140,Project 23,Manager 6,Active,2024-01-21,2025-12-15,Account 8,CAPEX,Infrastructure,77569
503,20251016,8,23,8,On Budget,85500,114224,2025-10-16 08:00:00,user_48,2025-10-16,16,Thursday,10,2025,Site 8,West,-34,49,Project 23,Manager 6,Active,2024-01-21,2025-12-15,Account 8,CAPEX,Infrastructure,77569
721,20251017,4,47,8,On Budget,106012,53665,2025-10-17 08:00:00,user_68,2025-10-17,17,Friday,10,2025,Site 4,North,61,36,Project 47,Manager 5,Completed,2023-12-25,2025-12-17,Account 8,CAPEX,Infrastructure,77569
284,20251018,5,47,8,Over,10959,82214,2025-10-18 08:00:00,user_87,2025-10-18,18,Saturday,10,2025,Site 5,North,-83,-133,Project 47,Manager 5,Completed,2023-12-25,2025-12-17,Account 8,CAPEX,Infrastructure,77569
516,20251018,1,15,8,On Budget,39394,59362,2025-10-18 08:00:00,user_76,2025-10-18,18,Saturday,10,2025,Site 1,North,-84,-40,Project 15,Manager 7,On Hold,2024-02-21,2026-02-20,Account 8,CAPEX,Infrastructure,77569
71,20251019,4,35,8,On Budget,44056,73633,2025-10-19 08:00:00,user_10,2025-10-19,19,Sunday,10,2025,Site 4,North,61,36,Project 35,Manager 10,Active,2024-01-23,2026-02-21,Account 8,CAPEX,Infrastructure,77569
588,20251020,6,35,8,Over,107496,147058,2025-10-20 08:00:00,user_82,2025-10-20,20,Monday,10,2025,Site 6,South,-31,78,Project 35,Manager 10,Active,2024-01-23,2026-02-21,Account 8,CAPEX,Infrastructure,77569
